,10.226.99.87, 1,194
solgenomics.net,114.251.216.136,194
sanger.kws.de,10.20.195.121, ,193
s-az-archer,50.59.3.6,193
www.echinobase.org,128.40.80.206,193
bioinfor.org,120.35.11.188,193
genome.integragen.com,194.167.111.61,193
,193.147.143.31,193
,134.76.44.152,193
,202.198.76.29,193
solgenomics.net,183.157.162.60,193
solgenomics.net,165.194.14.107,193
,114.212.171.131,193
,112.23.146.114,193
,167.58.197.221,193
cancer.sanger.ac.uk,193.175.73.218,192
141.244.133.122,141.244.133.167,192
,147.99.117.205,,192
,31.155.9.178,192
,128.192.158.74,192
,123.117.32.102,192
,222.173.104.238,192
medicago.jcvi.org,147.99.115.75, ,192
,61.180.240.149,192
,24.119.78.128,192
csbl.bmb.uga.edu,128.240.225.31,192
,124.16.150.90,192
192.168.1.80,109.154.15.72,192
www.immunobase.org,133.11.102.2,192
whiteflygenomics.org,192.114.3.241,191
annotation-prod.scilifelab.se:8080,130.238.36.173,191
localhost,128.206.251.86,191
bang.enz.local,24.8.84.38,191
,152.83.193.44,191
aura.science.unitn.it,192.38.117.2,191
,50.65.119.239,191
aura.science.unitn.it,77.12.216.160,191
analysis.archerdx.com,139.137.128.43,191
www.yeastgenome.org,212.64.228.98,191
129.130.90.211,129.130.88.157,191
localhost:63342,124.64.72.28,191
phytozome.jgi.doe.gov,111.203.22.19,190
phytozome.jgi.doe.gov,218.2.227.149,190
,200.202.165.220,190
aura.science.unitn.it,84.88.66.194,190
,160.29.39.15,190
,132.76.61.52,190
bioinfolab.miamioh.edu,134.53.236.170,190
,182.48.111.193,190
,150.131.72.187,190
solgenomics.net,60.177.199.29,190
cancer.sanger.ac.uk,195.99.196.146,189
www.hardwoodgenomics.org,160.36.205.61,189
apollo.nematodegenomes.org,129.11.141.21, ,189
cancer.sanger.ac.uk,147.140.233.16,189
apollo.tgac.ac.uk,149.155.222.12,189
,220.249.99.148,189
,157.136.97.224,189
solgenomics.net,141.2.133.132,189
,193.166.207.137,189
bbric-pipelines.toulouse.inra.fr,147.99.102.215,189
,160.36.154.165,188
cancer.sanger.ac.uk,138.245.1.1,188
cancer.sanger.ac.uk,202.127.20.130,188
cancer.sanger.ac.uk,202.21.163.142,188
,140.247.90.248,188
,130.34.26.253,188
157.92.24.222:8081,157.92.24.222, ,188
jbrowse.southgreen.fr,195.220.148.103,188
ngsnd001.jpn-pharm.ad.local:8080,133.245.216.131,188
tesla.pcbi.upenn.edu,165.123.11.226,188
geisha.arizona.edu,128.40.50.129,188
192.168.20.99,96.88.208.110,188
localhost,128.206.251.222,188
phytozome.jgi.doe.gov,128.214.234.56,187
10.235.225.248:8080,139.124.84.225,187
rd-jbrowse.app.pmi,193.222.161.5,187
phytozome.jgi.doe.gov,218.2.227.155,187
phytozome.jgi.doe.gov,206.190.158.75,187
phytozome.jgi.doe.gov,123.135.121.240,187
,63.145.105.150,,187
,216.249.131.177,187
epigen-zhong.discovery.wisc.edu,128.104.207.211,187
,132.248.131.253,187
archer4011ipu.chop.edu,159.14.241.230,187
solgenomics.net,200.202.142.5,187
adenine.bradley.edu,66.64.93.9,187
bce.bioetanol.cnpem.br:8080,186.249.222.1,186
,138.48.25.49,186
,65.254.111.233,186
darter2.westga.edu,160.10.46.87,186
localhost:8090,128.206.129.135,186
rgd.mcw.edu,222.181.165.179,186
141.244.40.114,62.178.180.132,186
cancer.sanger.ac.uk,151.152.101.44,185
,210.73.41.168,185
www.echinobase.org,140.109.48.62,185
phytozome.jgi.doe.gov,186.138.16.70,185
geisha.arizona.edu,133.31.219.69,185
,193.205.39.23,185
servbio.hpc.ncsu.edu:81,152.14.75.168,185
,10.254.254.235,,185
,133.6.54.185,185
marchantia.info,82.158.12.124,185
,138.102.89.178,,185
10.88.206.59,10.88.252.129, ,185
,130.102.82.87,185
www.angiosperms.org,50.142.253.38,185
,111.10.236.215,185
compbio.korea.ac.kr:8080,163.152.25.233,184
cancer.sanger.ac.uk,130.88.233.248,184
www.homd.org,172.85.50.14,184
192.168.16.30,81.137.27.17,184
,162.105.250.103,184
,113.200.245.37,184
,14.139.191.2,184
,147.100.103.153,184
aegilops.wheat.ucdavis.edu,169.237.8.17,184
solgenomics.net,202.120.41.210,184
0.0.0.0:8000,185.11.211.211,184
,130.56.33.103,183
medicinalplantgenomics.msu.edu,157.193.250.13,183
10.55.60.10,121.244.211.20,183
10.0.53.135,40.141.174.101,183
,107.3.242.71,183
peach.fafu.edu.cn,120.35.11.185,183
140.120.203.44,113.200.58.71,183
localhost:8888,198.137.20.253,183
163.26.2.35,120.115.3.88,183
202.90.159.218,202.123.56.189,183
132.66.114.84,132.66.152.122,183
192.168.10.200,113.57.171.114,183
,147.99.102.66, ,182
,222.204.1.6,182
fabienpichon.com,88.167.251.102,182
,141.223.129.145,182
,130.79.18.242,182
ws.g-language.org,131.113.123.250,182
solgenomics.net,128.84.126.177,182
solgenomics.net,202.127.20.132,182
www.actinidia.nz,202.180.127.236,182
cancer.sanger.ac.uk,131.111.84.194,181
www.heliagene.org,147.99.102.219,181
localhost,147.99.102.224,181
,182.48.111.234,181
www.sgn.cornell.edu,147.100.103.65,181
sysbio.sysu.edu.cn,139.137.128.61,181
,131.111.5.181,181
cancer.sanger.ac.uk,221.238.187.106,180
v22.popgenie.org,85.226.188.54,180
jbrowse.org,114.25.216.79,180
planmine.mpi-cbg.de:8088,unknown, 158.14,180
172.16.202.2,59.144.54.242,180
,117.247.176.227,180
,161.111.156.125,180
solgenomics.net,202.127.20.53,180
solgenomics.net,14.139.59.210,180
115.145.138.239:8085,119.67.226.219,180
10.4.2.11:9002,161.116.222.10,180
,192.231.86.239,180
cancer.sanger.ac.uk,206.81.166.225,179
phytozome.jgi.doe.gov,222.171.12.72,179
aura.science.unitn.it,193.205.210.74,179
jbrowse.ag.epa.gov,204.47.193.168,179
phytozome.jgi.doe.gov,123.135.121.247,179
phytozome.jgi.doe.gov,133.50.204.203,179
phytozome.jgi.doe.gov,147.99.102.110,,179
www.tomatogenome.net,143.225.130.108,179
,63.241.226.72,179
,155.253.15.141,179
localhost,131.111.187.122,179
solgenomics.net,148.81.137.221,179
ziggy.dbi.udel.edu,128.4.158.231,179
adenine.bradley.edu,131.130.63.207,179
rgd.mcw.edu,99.227.91.180,179
bioinf.gen.tcd.ie,134.226.153.29,178
bipaa.genouest.org,147.99.82.116, ,178
phytozome.jgi.doe.gov,195.37.46.254,178
,143.225.130.79,178
cancer.sanger.ac.uk,212.219.91.196,178
dubcovskylab.ucdavis.edu,123.135.121.243,177
phytozome.jgi.doe.gov,159.226.123.251,177
,46.145.124.118,177
,143.54.3.93,177
,129.85.226.4,177
bipaa.genouest.org,147.99.81.123, ,177
,150.254.162.173,177
,150.135.37.133,177
,60.219.211.4,177
,114.251.216.9,177
bcrf-chlorella.unl.edu,129.93.134.26,177
www.yeastgenome.org,171.65.184.185,177
,111.195.17.253,177
,129.20.89.218,177
cancer.sanger.ac.uk,143.111.84.174,177
www.echinobase.org,199.172.218.100,177
,129.79.232.228,176
134.192.156.42,134.192.135.254,176
www.bioinformatics.nl,137.224.252.11,176
,61.180.240.150,176
localhost:8301,172.25.224.58, ,176
,210.73.40.76,176
dubcovskylab.ucdavis.edu,200.41.178.226,176
rgd.mcw.edu,222.181.164.59,176
megabat.nig.ac.jp,133.39.77.213,176
bbric-pipelines.toulouse.inra.fr,147.99.102.68,176
,76.205.0.8,176
,132.236.103.150,175
phytozome.jgi.doe.gov,124.16.152.11,175
jbrowse.org,36.230.220.69,175
cancer.sanger.ac.uk,223.71.218.70,175
,65.254.111.246,175
192.248.21.78:8084,77.235.253.121,175
solgenomics.net,113.200.245.40,175
,220.249.99.168,174
analysis.archerdx.com,50.160.119.221,174
phytozome.jgi.doe.gov,193.49.27.126,174
,130.34.33.88,174
medicago.jcvi.org,159.226.89.2,174
,221.232.138.201,174
,150.214.118.97,174
,147.99.208.226,,174
localhost:8080,113.134.34.70,174
,148.218.37.48,174
,58.220.102.28,174
,192.231.86.237,174
140.120.203.44,111.186.107.230,174
cancer.sanger.ac.uk,147.162.241.198,173
phytozome.jgi.doe.gov,218.2.227.150,173
,150.214.223.80,173
medicago.jcvi.org,133.1.180.166,173
,99.225.8.144,173
192.168.5.129,86.170.196.150,173
,64.201.242.58,173
peanutbase.org,121.240.208.65,173
www.niagads.org,165.123.13.181,173
localhost,50.152.138.138,173
210.218.217.106,61.85.254.202,173
localhost:8087,220.247.229.50,173
bioinf.gen.tcd.ie,133.82.251.166,173
tokyogw.bits.cc,202.18.182.254,173
phytozome.jgi.doe.gov,159.226.208.134,172
,132.73.110.199,,172
cancer.sanger.ac.uk,130.192.136.200,172
,128.210.106.52,172
,14.139.224.82,172
,65.254.111.228,172
www.flyrnai.org,138.246.2.239,172
dev.jbrowse.southgreen.fr,195.221.174.163,172
,73.219.26.131,172
,137.189.43.155,172
127.0.0.1,46.102.226.204,172
cancer.sanger.ac.uk,133.41.93.29,172
,202.120.41.202,172
solgenomics.net,163.221.236.63,172
jbrowse.plantdhs.org,133.6.23.21,172
medicago.jcvi.org,128.187.116.31,172
,129.93.136.63,172
216.47.151.240:8080,177.18.108.165,172
www.echinobase.org,128.54.26.161,171
ginsengdb.snu.ac.kr,147.46.59.184,171
sweetpotato.plantbiology.msu.edu,35.8.196.165,171
,113.200.245.40,171
,165.132.43.69,171
,146.7.225.146,171
,222.204.63.10,171
,129.130.18.44,171
172.22.15.26,120.236.174.207,171
localhost:8090,128.206.129.183,171
localhost,69.29.92.215,171
,128.3.91.189,171
,220.178.4.186,171
localhost,128.206.251.214,171
,114.212.167.138,171
rgd.mcw.edu,155.247.129.74,171
snp-seek.irri.org,112.133.238.234,171
www.echinobase.org,142.76.27.77,170
grch37-cancer.sanger.ac.uk,70.159.150.24,170
localhost:8080,73.11.34.146,170
localhost,131.111.84.194,170
geisha.arizona.edu,133.31.89.9,170
bioinformatics.forsyth.org,129.240.219.41,170
,63.241.226.71,170
,129.130.18.195,170
172.28.1.200:1336,210.195.79.122,170
,152.1.121.171,170
solgenomics.net,150.214.223.80,170
solgenomics.net,85.115.60.180,170
bio-dev-jbrowse-01.dev.rd.rijkzwaan.net,159.100.83.4,170
192.168.1.137,64.207.28.24,169
assest.maze.co.jp,113.35.255.87,169
,134.76.207.5,169
,137.224.252.26,169
phytozome.jgi.doe.gov,161.111.146.59,169
pathos:8080,137.224.252.13,169
betula.biosci.helsinki.fi:8080,78.84.145.215,169
,111.201.152.170,169
,219.217.213.58,169
snp-seek.irri.org,202.123.56.189,169
medicago.jcvi.org,147.99.102.152,,168
bipaa.genouest.org,131.254.16.243,168
10.96.114.52:8301,14.140.99.156,168
,46.103.164.96,168
,75.139.248.214,168
,2.155.108.160,168
grch37-cancer.sanger.ac.uk,194.110.151.25,168
,219.143.81.236,168
192.168.56.101,86.136.13.224,168
cr28603.uzbrussel.be,144.248.22.211,168
geisha.arizona.edu,128.104.153.129,168
solgenomics.net,161.111.147.139,168
,163.246.27.210,168
solgenomics.net,140.112.74.11,168
,12.126.49.186,167
,202.53.237.54,167
phytozome.jgi.doe.gov,131.173.24.13,167
cloud-48.genouest.org,193.52.208.233,167
www.genome.med.kyoto-u.ac.jp,130.158.152.145,167
,139.80.3.93,167
,10.226.144.49, ,167
,160.11.172.83,167
,10.188.191.53, ,167
210.218.222.110:8080,210.218.220.78,167
52.7.73.148,96.36.161.94,167
,179.159.91.154,167
,218.28.32.34,167
sysbio.sysu.edu.cn,139.137.128.60,167
,138.102.89.195,,167
10.199.24.250,199.106.174.8,167
solgenomics.net,111.161.7.213,167
147.99.255.142,195.220.91.254,167
peanutbase.org,110.181.109.227,167
119.15.169.70,113.190.240.35,167
phytozome.jgi.doe.gov,107.3.242.71,166
phytozome.jgi.doe.gov,222.204.1.6,166
,194.151.197.36,166
planmine.mpi-cbg.de:8088,202.127.20.30,166
,133.26.84.66,166
,193.52.208.233,166
www.rgenome.net,172.21.51.20, 1,166
,70.171.48.3,166
solgenomics.net,202.127.20.46,166
,60.219.211.54,166
solgenomics.net,200.92.137.150,166
,147.100.100.157,165
phytozome.jgi.doe.gov,202.204.223.169,165
,114.251.216.113,165
jbrowse.org,101.14.115.57,165
phytozome.jgi.doe.gov,82.10.23.48,165
,143.225.130.61,165
140.120.203.44,132.64.163.37,165
,118.244.254.69,165
www.echinobase.org,128.54.26.156,165
emboss.abc.hu,192.146.134.129,165
rgd.mcw.edu,89.197.71.236,165
solgenomics.net,219.127.191.65,165
medicago.jcvi.org,128.187.116.24,165
medicago.jcvi.org,128.187.116.23,165
157.92.24.249,190.183.237.170,165
,194.94.136.158,164
,59.50.85.31,164
www.genome.med.kyoto-u.ac.jp,130.34.173.69,164
localhost,134.58.253.57,164
,147.99.6.3,164
,123.231.126.117,164
,133.48.57.215,164
,78.224.190.8,164
10.88.206.59,59.163.69.2, 64,164
solgenomics.net,123.55.201.98,164
popfly.uab.cat,158.109.215.18,164
,192.231.86.238,164
snp-seek.irri.org,182.76.161.114,164
geisha.arizona.edu,133.86.56.39,163
10.10.155.175,202.127.20.54,163
medicinalplantgenomics.msu.edu,193.52.208.233,163
,128.214.87.5,163
140.120.203.44,132.64.167.101,163
,189.35.114.126,163
,134.76.197.60,163
,125.88.24.9,163
solgenomics.wur.nl,155.230.166.83,163
192.168.50.14:1338,1.9.102.37,163
solgenomics.net,137.189.43.225,163
,137.82.136.137,163
apollo.ppglab.org,134.7.57.186,163
adenine.bradley.edu,218.26.34.80,163
,189.174.153.45,163
archer,80.120.175.54,162
10.10.83.81,202.127.20.53,162
,61.180.240.138,162
,163.1.36.84,162
hikakudb.nig.ac.jp,133.39.77.208,162
192.168.0.7,101.0.41.111,162
cancer.sanger.ac.uk,128.147.28.1,161
cancer.sanger.ac.uk,156.40.216.1,161
localhost:8080,14.140.99.156,161
,220.249.99.167,161
phytozome.jgi.doe.gov,163.10.18.231,161
,220.249.99.147,161
vollbrechtlab.org,129.186.252.38,161
,132.247.172.109,161
,195.221.123.92,161
,65.254.111.242,161
,73.152.39.229,161
,129.137.177.251,161
,128.163.8.202,161
,200.236.21.252,161
solgenomics.net,169.237.27.198,161
218.106.117.181:8714,119.96.4.177,161
172.28.1.172:1339,60.50.26.25,161
192.168.1.101:8080,117.184.96.86,161
133.26.84.101,133.26.84.101,161
adenine.bradley.edu,77.6.157.51,161
,123.117.43.63,161
bang,50.224.128.202,161
,145.18.222.164,160
phytozome.jgi.doe.gov,123.135.121.241,160
,152.99.211.30,160
localhost,193.190.253.144,160
,220.249.99.154,160
,121.195.28.248,160
,192.43.227.18,160
bipaa.genouest.org,162.38.175.70,160
,140.127.29.78,160
,141.89.108.118,160
rgd.mcw.edu,50.206.164.157,160
127.0.0.1,137.189.43.148,160
ivis-dev:8000,66.201.45.10,160
,128.32.19.204,160
solgenomics.net,200.41.178.226,160
10.93.132.25,146.203.126.244,160
medicago.jcvi.org,128.187.116.27,160
solgenomics.net,59.149.220.21,160
,24.255.209.18,160
,171.66.208.139,159
,202.244.210.132,159
cancer.sanger.ac.uk,211.245.254.9,159
localhost:8302,12.27.71.34,159
,130.79.18.247,159
,202.110.101.1,158
mmb.irbbarcelona.org,84.88.51.201,158
141.244.133.122,141.244.130.195,158
geisha.arizona.edu,128.40.57.34,158
,221.11.67.248,158
124.17.27.143,106.39.222.44,158
aura.science.unitn.it,10.133.17.108, ,158
10.234.10.116,77.72.197.132,158
,213.170.102.74,158
,133.6.87.200,158
,141.161.13.179,158
,73.158.149.187,158
10.88.34.207:8443,115.114.191.92,158
,14.139.87.50,158
medicago.jcvi.org,128.187.97.18,158
,40.133.234.2,158
solgenomics.net,161.111.233.3,158
solgenomics.net,14.139.227.82,158
jbrowse-nrgene-server,132.246.215.151,158
lint78.pythonanywhere.com,134.174.171.178,158
,128.179.191.85,158
cancer.sanger.ac.uk,139.137.128.43,157
www.genome.med.kyoto-u.ac.jp,133.30.176.23,157
grch37-cancer.sanger.ac.uk,192.171.23.86,157
,113.200.245.45,157
,59.50.85.26,157
,157.193.194.222,157
133.48.62.140,206.241.0.254,157
,18.4.1.147,157
,150.214.116.158,157
,130.126.91.74,157
,210.75.236.11,157
knowpulse.usask.ca,128.233.5.15,157
,59.172.176.241,157
adenine.bradley.edu,193.140.190.124,157
abims.sb-roscoff.fr,78.218.174.42,157
cancer.sanger.ac.uk,195.220.100.11,156
,143.225.130.142,156
www.wormbase.org,166.111.152.165,156
ngs.molgenrug.nl,129.125.177.11,156
,140.109.55.234,156
157.92.24.249,157.92.24.222, ,156
localhost:8080,69.29.65.235,156
,113.200.245.46,156
,143.107.52.210,156
139.165.112.30,139.165.31.11,156
,61.153.34.116,156
solgenomics.net,220.249.99.149,156
192.168.78.133:1339,60.50.26.25,156
adenine.bradley.edu,77.12.184.250,156
,103.236.194.54,156
wolferine.ucd.ie,137.43.141.121,156
solgenomics.net,122.233.118.135,156
180.208.58.19,180.208.58.86,156
phytozome.jgi.doe.gov,222.178.202.48,155
,220.249.99.143,155
localhost:8888,106.51.235.234,155
,67.246.68.198,155
,157.82.238.193,155
,76.102.14.204,155
,10.226.144.35, ,155
bioinfo,40.141.174.100,155
,137.189.43.225,155
localhost:8888,97.81.99.13,155
,157.182.30.157,155
rgd.mcw.edu,130.34.173.69,155
bf2i126.insa-lyon.fr:1980,134.214.158.176,155
,218.33.163.12,155
solgenomics.net,183.157.162.34,155
vbioimage-jbrowse.ibmp.unistra.fr,130.79.19.232,155
,121.244.211.20,154
,120.35.11.185,154
localhost:8080,50.252.1.2,154
,147.99.208.226,154
bacster.phibred.com,170.54.118.141,154
jbrowse.plantdhs.org,112.4.151.79,154
,130.34.34.66,154
140.120.203.44,125.88.24.44,154
localhost:8080,117.36.110.237,154
,140.182.244.54,154
rgd.mcw.edu,222.181.165.129,154
,152.1.212.182,154
,128.54.1.29,154
,160.242.139.4,154
cancer.sanger.ac.uk,202.242.5.129,153
phytozome.jgi.doe.gov,192.114.3.241,153
www.genome.med.kyoto-u.ac.jp,160.190.244.5,153
v22.popgenie.org,130.239.72.92,153
,76.21.28.197,153
,14.139.62.210,153
,202.204.223.190,153
222.195.93.172,222.195.92.109,153
www.echinobase.org,128.171.120.17,153
10.34.229.30,134.53.236.10,153
cbsuss05.tc.cornell.edu,128.84.31.223,153
dubcovskylab.ucdavis.edu,114.251.216.64,153
,128.172.35.24,153
solgenomics.net,183.157.162.59,153
140.120.203.44,117.28.251.178,153
,123.117.38.192,153
solgenomics.net,111.117.112.22,153
phytozome.jgi.doe.gov,202.127.20.52,152
,132.64.60.14,152
,220.249.99.176,152
localhost:8888,99.97.89.246,152
,10.226.144.36, ,152
localhost,155.253.6.254,152
,65.254.111.223,152
,133.101.36.208,152
,134.147.142.181,152
,133.48.53.27,152
legumeinfo.org,137.216.92.2,152
,220.171.151.241,152
localhost:8080,128.252.76.65,152
solgenomics.net,183.157.160.28,152
verdant.iplantcollaborative.org,71.14.88.188,152
bioinfor.org,120.35.11.184,152
,190.71.181.90,152
localhost:8080,50.141.103.45,151
localhost,115.111.215.252,151
hank.bio.ed.ac.uk,129.215.170.33,151
geisha.arizona.edu,81.107.74.200,151
,145.18.222.229,151
gryc.inra.fr,130.69.123.12,151
,155.253.15.161,151
,139.30.240.187,151
,163.152.24.164,151
,82.127.86.160,151
,147.99.114.218,,151
192.248.21.78:8084,10.18.72.158, 1,151
,128.233.5.8,151
bioinf.mind.meiji.ac.jp,133.6.16.187,151
sunlab.cau.edu.cn,114.251.217.131,151
chrx:8080,152.99.211.30,151
cancer.sanger.ac.uk,129.176.151.28,150
cancer.sanger.ac.uk,98.179.129.144,150
mandolin.caltech.edu,131.215.15.230,150
phytozome.jgi.doe.gov,159.226.163.37,150
,164.144.248.26,150
srv00.recas.ba.infn.it,193.204.191.161,150
myers.bioinformatics.nl,137.224.252.11,150
medicago.jcvi.org,111.203.22.31,150
,200.54.82.130,150
legumeinfo.org,210.72.95.62,150
,134.100.32.238,,150
medicago.jcvi.org,120.236.174.158,150
medicago.jcvi.org,68.185.196.30,150
solgenomics.net,169.237.198.130,150
gbr3,64.147.48.85,149
gbrowse-dev.corp.zoetis.com:9080,155.94.0.67, 10,149
phytozome.jgi.doe.gov,128.211.171.2,149
medicago.jcvi.org,147.99.115.73, ,149
webapollo.bioinformatics.csiro.au,218.2.227.149,149
10.22.55.192,151.152.101.44,149
www.jcvi.org,210.72.95.62,149
,200.144.220.38,149
,129.70.94.114,149
192.168.1.80,31.49.1.227,149
192.168.1.80,81.157.71.252,149
192.168.1.80,86.136.13.56,149
phytozome.jgi.doe.gov,125.88.24.28,148
,59.50.85.22,148
coffee-genome.org,160.213.240.215,148
153.150.121.50,202.244.195.182,148
sunflowergenome.org,50.67.26.208,148
caesar.dna.affrc.go.jp,150.26.231.105,148
phytozome.jgi.doe.gov,82.127.86.160,148
phytozome.jgi.doe.gov,1.202.187.8,148
datil:8081,69.71.169.129,148
,124.16.15.217,148
,132.247.200.244,148
,10.226.144.27, ,148
,73.231.186.81,148
,143.107.247.157,148
rgd.mcw.edu,141.106.71.121,148
,210.75.224.72,148
172.31.7.93,92.64.95.42,148
,198.137.20.98,148
www.homd.org,129.240.218.62,148
,173.224.88.1,148
,64.251.121.244,148
,10.188.181.28, ,148
adenine.bradley.edu,141.214.17.234,148
192.168.1.80,81.147.63.160,148
solgenomics.net,113.200.191.213,148
steinmetzlab.embl.de,194.94.44.220,147
medicago.jcvi.org,130.127.150.205,147
cancer.sanger.ac.uk,202.219.76.72,147
10.128.48.24:8080,63.237.233.8,147
furlonglab.embl.de,194.94.44.220,147
,220.249.99.179,147
,133.26.84.63,147
bioinfo.bas.roche.com:8080,196.3.50.251,147
115.145.138.237,125.176.131.77,147
,222.171.12.110,147
,130.102.82.156,147
,137.216.178.14,147
,150.214.118.80,147
sanger.kws.de,10.20.13.75, 80,147
,58.246.118.134,147
www.phyzen.com,59.11.77.74,147
www.actinidia.nz,122.57.52.83,147
localhost,70.36.136.73,147
210.72.92.144,210.72.92.228,147
localhost:8080,64.134.175.27,147
hikakudb.nig.ac.jp,133.39.77.219,147
solgenomics.net,221.212.172.126,147
cancer.sanger.ac.uk,80.4.120.178,146
medicago.jcvi.org,114.251.216.80,146
jbrowse.informatics.jax.org,64.147.48.86,146
phytozome.jgi.doe.gov,133.49.76.155,146
geniecms.org,85.226.188.54,146
,194.199.55.86,146
,114.212.173.57,146
140.120.203.44,128.163.7.156,146
legumeinfo.org,150.26.63.59,146
adenine.bradley.edu,161.23.250.52,146
genome.integragen.com,81.66.142.185,145
cancer.sanger.ac.uk,206.190.72.205,145
,133.60.132.74,145
cancer.sanger.ac.uk,129.206.90.2,145
,164.77.131.90,145
,220.249.99.133,145
,14.139.69.175,145
,203.185.134.237,145
www.genome.med.kyoto-u.ac.jp,210.122.170.6,145
,194.85.9.127, 6,145
cancer.sanger.ac.uk,143.111.84.173,145
,196.215.48.38,145
bioinformatics.forsyth.org,129.240.218.76,145
,175.101.15.23,145
,165.91.51.77,145
annotation-prod.scilifelab.se:8080,129.16.95.29,145
whiteflygenomics.org,128.139.17.126,145
,118.203.228.119,145
proteinmodelling-server.swan.ac.uk,137.44.1.153,145
solgenomics.net,193.205.39.23,145
cancer.sanger.ac.uk,128.125.130.78,145
solgenomics.net,112.133.238.234,145
,131.104.74.225,145
192.168.138.94,14.139.87.50,145
,112.23.146.231,145
192.168.56.102,133.39.77.216,145
cancer.sanger.ac.uk,40.0.40.10, 199,144
plantgenomics.snu.ac.kr,113.108.133.52,144
phytozome.jgi.doe.gov,218.2.227.154,144
iomics-research.interpretomics.co,124.124.65.37,144
,147.100.66.219,144
dreamgenics03,85.152.52.1,144
,161.111.146.59,144
,134.110.104.37,144
,150.26.63.122,144
,133.82.251.197,144
,130.95.189.79,144
marmorkrebs.dkfz.de,192.108.24.17,144
,129.175.190.91,144
cancer.sanger.ac.uk,195.99.196.148,144
solgenomics.net,40.133.234.2,144
,220.249.99.182,143
phytozome.jgi.doe.gov,222.229.64.201,143
,203.185.131.133,143
localhost,121.244.211.20,143
,160.36.206.192,143
,123.117.35.203,143
,142.3.187.46,143
,202.111.182.6,143
,121.248.133.227,143
,60.191.10.170,143
solgenomics.net,24.104.82.73,143
adenine.bradley.edu,168.96.15.8,143
solgenomics.net,79.55.143.161,143
cancer.sanger.ac.uk,129.81.15.136,143
lbb.cnpae.embrapa.br,200.202.168.177,143
darter2.westga.edu,160.10.46.103,143
bipaa.genouest.org,147.156.148.4,143
analysis.archerdx.com,50.224.128.202,143
,77.61.240.194, ,142
cancer.sanger.ac.uk,142.103.205.100,142
,193.62.194.253,142
,71.180.81.241,142
,14.139.229.194,142
,130.126.91.108,142
www.echinobase.org,133.38.82.33,142
,112.23.146.71,142
,50.94.100.171,142
,116.112.12.76,142
rgd.mcw.edu,141.106.71.223,142
192.168.0.100,36.110.17.162,142
solgenomics.net,131.174.24.216,142
rgd.mcw.edu,222.181.164.40,142
172.17.0.2,129.186.252.37,142
,163.1.37.106,142
localhost:1337,24.4.193.190,142
medicago.jcvi.org,147.99.102.195,,141
gbrowse-dev:9080,155.94.0.67, 10,141
192.248.21.78:8084,10.18.72.154, 1,141
,127.0.0.1, 23.3,141
www.flyrnai.org,134.174.140.208,141
www.hardwoodgenomics.org,192.249.3.139,141
,168.150.100.4,141
cancer.sanger.ac.uk,61.149.180.254,141
,111.200.92.88,141
rgd.mcw.edu,222.181.164.66,141
solgenomics.net,66.215.224.247,141
localhost:3000,220.247.229.50,141
solgenomics.net,5.160.104.9,141
,35.13.74.219,141
phytozome.jgi.doe.gov,124.16.152.183,140
taurus.mskcc.org,140.163.254.156,140
,221.11.67.250,140
bioweb1.es.dupont.com:1557,206.16.224.136,140
fungalgenomics.science.uu.nl:8080,131.211.51.193,140
peanutbase.org,124.128.149.146,140
,113.200.245.47,140
,60.223.239.8,140
,70.182.158.20,140
140.120.203.44,117.28.251.170,140
,129.127.178.238,140
28.11.141.13,122.215.103.200,140
solgenomics.net,61.19.144.45,140
nicotiana.sgn.cornell.edu,132.236.81.253,140
,60.223.126.123,140
localhost,69.140.234.56,140
,120.137.145.30,140
webapollo.science.uu.nl:8080,131.211.58.143,140
,140.253.154.31,140
birdbeta.isisph.com,184.182.190.212,139
www.genome.med.kyoto-u.ac.jp,133.60.163.83,139
,114.251.216.114,139
cancer.sanger.ac.uk,50.207.243.162,139
phytozome.jgi.doe.gov,133.6.138.191,139
,132.198.95.255,139
,177.105.21.32,139
,200.235.143.98,139
,10.159.140.96, ,139
www.niagads.org,149.163.172.119,139
solgenomics.net,132.77.81.134,139
rgd.mcw.edu,222.181.162.6,139
,187.6.138.220,139
,161.6.1.6,139
medicago.jcvi.org,128.187.116.16,139
assay.archerdx.com,67.166.10.120,139
medicago.jcvi.org,129.175.190.69,138
vbioinfoval,134.246.167.225,138
gryc.inra.fr,138.102.92.179,,138
,10.2.2.149, 62.,138
cancer.sanger.ac.uk,141.76.249.179,138
webapollo.bioinformatics.csiro.au,218.2.227.147,138
,128.219.49.13,138
arca1,174.69.247.82,138
140.120.203.44,218.76.29.137,138
,133.5.201.28,138
,163.221.236.79,138
,163.152.24.169,138
medicago.jcvi.org,129.175.190.58,138
biol-schen03d.sols.uq.edu.au:8080,130.102.82.81,138
beta.immunobase.org,131.111.187.122,138
,133.6.22.235,138
,129.171.150.79,138
medicago.jcvi.org,128.187.116.28,138
,112.23.146.182,138
127.0.0.1,193.0.127.2,138
,169.237.198.61,137
,69.166.47.97,137
medicago.jcvi.org,202.112.174.19,137
www.genome.med.kyoto-u.ac.jp,130.158.152.140,137
phytozome.jgi.doe.gov,128.252.16.235,137
,10.226.118.140,,137
cancer.sanger.ac.uk,46.19.234.126,137
,1.202.186.116,137
